,Date,User,Tweet
491,2022-02-06 00:17:47+00:00,hyechulson,"[환경친구들 EFG] 기후 위기, 2050 탄소중립 ‘더 늦기 전에’

https://t.co/V1EiE6Ezfu https://t.co/ybb89MBKv3"
492,2022-02-05 15:38:04+00:00,estella22c,안철수는 8일 같은 날 오전에 관훈토론회 있어도 참석하는데 먹고 마시기 바쁘면서 왜 안나와? 상대후보 정책도 안보고 나와서 자기가 모른 걸 창피해 하는 게 아니라 왜 그런 질문을 하느냐는 식이라면 후보자격 없지. 탄소중립 2050이 장난이냐?
493,2022-02-05 12:37:32+00:00,estella22c,@chang301411 2050 탄소중립이 뭔지도 모르고 대책도 모르겠죠. 연금개혁도 표장사가 청년들 보다 더 중요한 x이고요. 닥치고 정권교체가 아니라 무조건 안철수에요.
494,2022-02-05 09:44:00+00:00,bjoyb2014,"대선 후보 토론이 쏘아올린 ‘택소노미’…원전은 친환경? 반환경? (출처 : KBS | 네이버 뉴스) https://t.co/SQPCxoSkmc 

윤석열 국민의힘 후보는 ""신재생에너지만 가지고 2050년에 탄소 중립과 산업경쟁력이 유지가 되느냐""

윤석열! 
이명박 자원외교?
정책의 연속성! 
대세!
4대강과 수소산업 연구!"
495,2022-02-05 05:41:56+00:00,ethnocatography,"“기후위기, 2050탄소중립 이행계획에 맞춰 전 국민이 모든 건물과 유휴 공간에 태양광발전소를 설치할 수 있도록 쉽고 간편한 제도를 만들어 주세요”
https://t.co/6WOPiKvxJ1"
496,2022-02-04 12:58:33+00:00,zbRpG0Hrsw9VqoI,"“기후위기, 2050탄소중립 이행계획에 맞춰 전 국민이 모든 건물과 유휴 공간에 태양광발전소를 설치할 수 있도록 쉽고 간편한 제도를 만들어 주세요” &gt; 대한민국 청와대 https://t.co/JeVQBQO6V5"
497,2022-02-04 09:29:31+00:00,love_rda,"🌱농업분야 온실가스 줄이기! 우리 함께 노력해요-
농업인이 참여하는 '2050 탄소중립 실천운동'
올리Go 내리Go 유지하Go👍

#2050탄소중립 #탄소중립실현 #농촌생활실천사항 #농촌진흥청 #탄소저감운동 #탄소배출제로 #농업온실가스저감 #저탄소농업기술
https://t.co/RtdYqdkFj8"
498,2022-02-04 08:54:59+00:00,TheBlueHouseKR,문 대통령은 “한국은 기후위기 대응을 위해 2050 탄소중립 선언 등을 통해 저탄소 경제로 나아가고 있다”며 “COP33을 유치해 국제사회의 기후변화 대응 의지를 결집하는데 앞장서고 해양수도 부산에서 2030 엑스포를 유치해 지속가능한 미래 모습을 보여드리려 한다”면서 관심과 지지를 요청했습니다. https://t.co/NGJNk1XjGO
499,2022-02-04 08:41:13+00:00,pearl_ssc,"사고저항성 핵원료와 관련해서도 단기간 성과를 내기 어렵다고 지적했다. 원전 사고는 지르코늄 합금이 고온에서 녹으면서 발생한다. 지르코늄이 수천℃에서도 녹지 않는 기술을 개발해야 할뿐더러, 이에 맞춰 원전 설계와 코드, 안전기준도 바꿔야 한다.  2050년 탄소 중립 전에 가능하겠는가"
500,2022-02-04 07:08:05+00:00,michelflora,"“기후위기, 2050탄소중립 이행계획에 맞춰 전 국민이 모든 건물과 유휴 공간에 태양광발전소를 설치할 수 있도록 쉽고 간편한 제도를 만들어 주세요” &gt; 대한민국 청와대 https://t.co/La5rL1ayl3"
501,2022-02-04 02:40:59+00:00,clementia2017,2050년 탄소중립을 목표로 하고 있는 EU는 에너지 전환기에 탄소 배출량이 상대적으로 적은 원전에 대한 민간 투자를 이끌어 내야 한다고 배경을 밝혔다.
502,2022-02-03 23:47:42+00:00,jesusokm7,"도봉구, '탄소공(Zero)감(減)마일리지' 만든다!: 도봉구가 ‘2050 탄소중립’ 실현 주체인 주민의 자발적 실천을 촉진하고 지원하고자 2022년 '탄소공(Zero)감(減)마일리지'를 신설하고 이를 운영하기 위한 웹서비스를 구축한다.'탄소공(Zero)감(減)마일리 https://t.co/Jg3dq4vdW7"
503,2022-02-03 22:05:36+00:00,sundown2050,"📍윤석열 후보는 이에 ""미래산업 중 재생에너지는 작은 하나이지, 핵심은 거기에 있다고 보지 않는다. 미래산업의 핵심은 데이터, AI(인공지능) 컴퓨팅, 바이오 등이다""라며 ""물론 '탄소중립2050' 실현을 위해선 (수소에너지 등) 신재생에너지도 투자해야한다""고 지적했다."
504,2022-02-03 13:35:32+00:00,HZSPTifiRegHQ5g,"윤석열 후보, 이재명에게

""저는 재생에너지가 우리의 핵심적인 미래 먹거리라는 식의 이재명 후보 주장에 동의하지 않습니다. 물론 여러 분야들 가운데 일부분일 수는 있고, 2050 탄소중립을 위해 꼭 필요하긴 하지요."""
505,2022-02-03 13:24:33+00:00,sarichuga_many,"""2050 탄소중립은 우리 정부의 가치 지향이나 철학이 아니라, 세계적으로 요구되는 새로운 경제•국제 질서입니다. (...) 세계 조류와 동떨어져서 따로 가다가는, 언제고 탄소 국경세라든지 금융, 무역 등의 규제에 부딪칠 수밖에 없습니다. (...)"" https://t.co/g3IrX93gxa"
506,2022-02-03 13:04:40+00:00,h2030,2050탄소중립!
507,2022-02-03 12:54:36+00:00,dthebi,"윤 : 사실 뭔지 잘 모르겠고 2050 탄소중립은 어쩔건데?
안 : EU 택소노미 그거 이런거 아닙니까?
심 : 아니구요
이 : 님 대답 타임 아니구요"
508,2022-02-03 12:53:25+00:00,Ops_the_Ops,"이) 녹색에너지에 원전을 포함할 것인가가 그 문제다. 원전 문제에 관한 것이다.
윤) 신재생에너지만을 가지고 2050 탄소중립과 산업 경쟁이 유지된다고 보는지. 원전 입지 문제는 여기서 논의할 것이 아니다.
이) 폐기물 문제는.
윤) 처리기술도 신재생에너지 고도화와 함께 개발될 것"
509,2022-02-03 12:53:03+00:00,xiniha_1e88df,진짜 윤석열 되면 2050 탄소중립은 아예 글른 일이 될 것 같음
510,2022-02-03 12:08:52+00:00,sugarromma,@il1ii1llli 답변 짱 잘해요ㅋㅋ탄소중립 2050 실천 어쩌고 하는데 단어 똑바로 대답하고요
511,2022-02-03 12:05:06+00:00,sugarromma,@ganal_the @banachopie 탄소중립 2050 글자 또박또박 말한 거에서도 좀 감동이었어요
512,2022-02-03 11:52:43+00:00,sugarromma,"와 윤석열ㅋㅋㅋ방금 이재명이 미래산업으로 재생에너지 웅앵 꼽아봐라 하니까 하는 말

재생에너지는 미래산업 중 하나지, 진짜 먹거리는 데이터, 인공지능 등등이라고 생각한다. 물론 탄소중립 2050을 실천하기 위해서 투자도 이뤄져야 한다.

크 윤석열이 문재인 정부 2기 맞네"
513,2022-02-02 23:15:09+00:00,jesusokm7,"전남도, 2050 탄소중립 실현에 역량 결집: 전라남도는 탄소중립에 대한 도민 인식확산과 실천문화 정착을 위해 ‘2022년 탄소중립 실천 종합계획’을 수립하고, 도가 선포한 2050 탄소중립 비전을 실현하는데 역량을 결집하고 있다고 밝혔다.전남도는 https://t.co/9s7oQCV8YK"
514,2022-02-02 16:39:28+00:00,KHV4mysm6YuSMac,"전남도, 2050 탄소중립 실현에 역량 결집-올해 종합계획 발표…16대 핵심사업으로 도민 인식 제고․실천문화 확산
https://t.co/rziUOsr3zT"
515,2022-02-02 04:31:03+00:00,NoTseynC4RMEo2i,"[newstomorrow] 전남도, 2050 탄소중립 실현에 역량 결집 https://t.co/e0F4hJuAvI"
516,2022-02-02 03:28:22+00:00,M6KIoLEVpDQHXnc,"[newstomorrow] 전남도, 2050 탄소중립 실현에 역량 결집 https://t.co/MWkNlHeiOF"
517,2022-02-01 08:34:03+00:00,AN_TAH_SUM,"@namelesstales ???: 이 신공항들이 2050 탄소중립 비전의 적이 되지 않으려면, 공항에서 고추를 말리는 방법밖에 없습니다."
518,2022-01-30 22:00:45+00:00,BreakNewsCom,"전남도, 2050 탄소중립 실현에 역량 결집   / 브레이크뉴스  https://t.co/h5SUpmErv7"
519,2022-01-30 11:09:59+00:00,leesoo1001,"전남도, 2050 탄소중립 실현 역량 결집 https://t.co/C3mvYLHhdu"
520,2022-01-28 07:10:26+00:00,love_rda,"🌱'2050 탄소중립' 실현 위해 함께 노력해요
농업분야 탄소중립 실천운동 Go·Go·Go❗

⬆올리고!
▪토양계량제 뿌리고 완효성 비료 사용 늘리기
▪퇴비는 부숙기간을 충분히 늘려서 살포하기
▪벼 중간 물떼기 기간 늘리기
▪사용한 플라스틱 등은 재활용 늘리기
▪농기계 점검·관리로 기계효율 높이기 https://t.co/DDar3H5loY"
521,2022-01-28 04:00:00+00:00,Korea_land,"2022년에는 수소충전소가 더 늘어난다?
⠀
국토부는 수소차 인프라를 구축하여
2050 탄소중립 실현을 위해 노력하겠습니다.
⠀
#국토부 #국토교통부 #수소차 #수소충전소 #2050탄소중립 #고속도로수소충전소 #화물차용수소충전소 #인천 #울산 https://t.co/pkDz6jyg26"
522,2022-01-28 00:36:10+00:00,euinkorea,"🇪🇺EU와 🇰🇷한국은 제4차 에너지, 환경, 기후 실무그룹 개최

EU와 한국의 매우 야심찬 2050 탄소중립 및 NDC 공약을 이행하기 위한 광범위한 협력이 논의되었습니다. #ClimateAction

👉https://t.co/6jJ5oeE1de https://t.co/H2keZstrfo"
523,2022-01-27 15:27:54+00:00,031206dee,환경에 관한 곡 가사갑은 나의 작은 기억 같애 그걸 듣고나면...이깍물고 머리에 힘주고 당장 2050 탄소중립 실천해 도현이 친구 하늘소를 돌려내
524,2022-01-26 09:44:35+00:00,ip_protection,"2050 탄소중립, 녹색수소 생산기술 특허!
⠀
전 세계는 탄소중립을 할 수 있도록
신재생에너지 사업에 집중하고 있습니다.
⠀
신재생에너지 사업의 중요성이 커지면서
녹색수소 생산기술 특허 출원이 급증했어요!
⠀
과연! 어떠한 기술들이 급증했을까요?
⠀
자세히 보기▶ https://t.co/jwosP0XOBz https://t.co/s5qfu9t2L0"
525,2022-01-26 05:11:11+00:00,comgosuya,경상북도는 정부가 국가 2050 탄소중립 시나리오와 2030 국가온실가스 감축 목표(NDC)를 확정하면서‘2050 탄소 없는 경상북도’로의 대전환을 위해 본격적인 사업을 추진한다고 밝혔다.▲  2050 탄소 없는 사회로 대전환(사진=경북도)특히 경북도…https://t.co/WIAjBeq2Lc
526,2022-01-26 03:50:32+00:00,saintrecord,"정부가 국무회의에서 통과시킨 탄소중립 시나리오를 보면 2050년 국내 전력 수급 계획에 ‘동북아 그리드(grid·전력망)’가 포함됐다.
중국·러시아산 전기를 들여오겠다는 것으로, 이를 통해 2050년 33.1TWh(테라와트시) 전력을 확보하겠다는 안(案)이 시나리오에 들어 있다."
527,2022-01-25 00:20:18+00:00,orlkpwesv374,"[동서남북] 중·러의 볼모로 잡힌 에너지 안보 https://t.co/EQtFYBzyyK 

'정부가 지난해 10월 국무회의에서 통과시킨 탄소중립 시나리오를 보면 2050년 국내 전력 수급 계획에 ‘동북아 그리드(grid·전력망)’가 포함됐다. 중국·러시아산 전기를 들여오겠다는 것으로,...'"
528,2022-01-25 00:11:40+00:00,jesusokm7,"강북구, 탄소중립 숲 도심 속 가까운 곳에서 만난다: 서울 강북구는 2025년까지 기후위기에 대응하고 탄소제로 도시를 만들기 위해 탄소중립 숲 25개소 5,000㎡를 조성한다고 밝혔다.구는 탄소중립 숲 조성을 통해 2050 탄소중립 국가 목표 달성에 기여하고 구 https://t.co/8Jj4z8TL7l"
529,2022-01-21 08:57:14+00:00,DreamDaejeon,"💳일상 속 #탄소중립 실천이 혜택으로!

#탄소 도 줄이고,
#환경 도 지키고,
#인센티브 도 받고~!

🌏2050탄소중립을 위해
우리 모두 함께해요~!

✔ 탄소중립 실천포인트 가입하러 가기
https://t.co/9UNeiMpdPf

#대전 #2050탄소중립 #NetZero #기후위기 #탄소중립실천포인트 https://t.co/8phxM3gRNC"
530,2022-01-20 05:38:59+00:00,jknewstwit,"오세훈 서울시장이 2050 탄소중립을 위해 앞으로 5년간 실행할 내용들을 발표했습니다. 

 https://t.co/5zzqr04uRp"
531,2022-01-20 04:55:44+00:00,3162005,"윤순진 ｢2050 탄소중립위원회｣ 민간공동위원장,｢2050 탄중위｣-국제 기후위원회 네트워크(ICCN) 2022년도 제1차 전체 화상회의 참가  임태관 기자 https://t.co/3Sezvs09pc"
532,2022-01-19 09:02:26+00:00,seogaingcherl,문제 등과 연결되면서 이른 규제가 이뤄진 것과 달리 우리나라의 자원순환 대책은 ‘2050 탄소중립’ 목표 하에 탄소배출에 보다 초점이 맞춰진 것이 원인으로 지목된다.
533,2022-01-19 00:51:59+00:00,chongjuhigh,그런데 탄소중립위원회가 2050 탄소 중립 시나리오를 작성하면서 ESS 비용을 따져봤더니 787조~1248조원 든다는 계산이 나왔다. 저장장치 부지로만 여의도의 48~76배 땅이 별도로 필요하다(한삼희)..
534,2022-01-18 23:26:17+00:00,moe_daegu,"2050 탄소중립을 위해 공공기관이 앞장 서겠습니다
https://t.co/yRUiozTa2B"
535,2022-01-18 22:14:51+00:00,_sisanews,"동서발전, EWP 탄소중립위원회 출범…2050 탄소중립 로드맵 발표
https://t.co/TgUrvClVSG"
536,2022-01-18 07:54:11+00:00,ujpress,"한국동서발전(주), EWP 탄소중립위원회 출범
한국동서발전(주)(사장 김영문)은 2050 탄소중립의 성공적 이행과 국가 필요 에너지의 안정적 공급을 위해 ‘EWP 탄소중립위원회’를 발족했다고 18일 밝혔다.
https://t.co/UQIZGk1YEG"
537,2022-01-18 04:53:13+00:00,munms1,"2040 탄소중립 달성 전략 국회 세미나에서
발제했습니다
문재인 정부에서 세계 14번째로 아시아에서는 최초로  2050 탄소중립을 법제화 했습니다.
이재명 대통령후보는 세계 최초로
 2040 탄소중립 달성을 환경정책 공약했습니다.
https://t.co/zVPAKqKv42"
538,2022-01-18 01:54:57+00:00,hanjeoungae_na,"[환경부 산하기관 방문]

17일(월) 신년을 맞아 환경부 산하기관인 한국환경공단, 수도권매립지관리공사, 한국수자원조사기술원을 방문해 업무 현장을 둘러보고 현장의 목소리를 들었습니다.

환경부 산하기관들과 의지와 힘을 모아 2050 탄소중립을 향해 나가겠습니다. https://t.co/XxDWLW8CDH"
539,2022-01-18 00:45:36+00:00,mevpr,"[2022년 환경부 주요업무 추진계획②]

우리 사회의 탄소중립 전환을
전방위적으로 추진합니다.

2050 탄소중립과
2030 온실가스 감축목표 달성을 위해
사회 전 부문에 걸쳐
탄소중립 실천문화를 확산하겠습니다.

#환경부 #2022년 #업무계획 #탄소중립 #온실가스감축 https://t.co/aVY2RILMZw"
540,2022-01-18 00:45:34+00:00,mevpr,"[2022년 환경부 주요업무 추진계획②]

우리 사회의 탄소중립 전환을
전방위적으로 추진합니다.

2050 탄소중립과
2030 온실가스 감축목표 달성을 위해
사회 전 부문에 걸쳐
탄소중립 실천문화를 확산하겠습니다.

#환경부 #2022년 #업무계획 #탄소중립 #온실가스감축 https://t.co/ONTWIJIbKM"
541,2022-01-17 12:47:04+00:00,nagodory,@TheBlueHouseKR uae가 이렇게 탄소중립을 위해 오래전부터 노력중이라는 걸 오늘에서야 알았습니다. 2050 탄소중립 대한민국 화이팅!!!!💎💎💎💎
542,2022-01-17 07:24:13+00:00,TrustAlice,"“기후위기,  2050탄소중립 이행계획에 맞춰 전 국민이 모든 건물과 유휴 공간에 태양광발전소를 설치할 수 있도록 쉽고 간편한 제도를 만들어 주세요” &gt; 대한민국 청와대 https://t.co/Fj3ZR3cZj3"
543,2022-01-17 06:09:57+00:00,higili12,"#시사TIMES :: 전북도, 공공부문 탄소중립 선도 위해 온실가스 감축 확대  [시사타임즈 = 정병현 기자] 전북도가 2050 탄소중립 실현을 위해 공공부문부터 온실가스 감축에 나선다.이와 관련해 전북도는 10일 온실가스 감축 달... https://t.co/xqBwT97HVt"
544,2022-01-16 11:22:09+00:00,fritillariamk,"피크오일(peak oil, 석유 생산 최고점 시기) 대비 차원에서 탄소중립에 선제적으로 대응, 수소경제 중심 신재생에너지 전환 정책 시행 중, 석유수출기구(OPEC) 최초로 2050 탄소중립 목표 발표, 제28차 유엔기후변화협약 당사국총회(COP28) 유치 성공, ADQ.ADNOC.국부펀드 간 '아부다비 수소동맹' 체결 https://t.co/a93nASleCo"
545,2022-01-16 11:11:58+00:00,sniper_june,"“기후위기,  2050탄소중립 이행계획에 맞춰 전 국민이 모든 건물과 유휴 공간에 태양광발전소를 설치할 수 있도록 쉽고 간편한 제도를 만들어 주세요” &gt; 대한민국 청와대 https://t.co/WGDAAb2YU9"
546,2022-01-16 04:33:38+00:00,pieforkbrunch,민경장군 공익광고 찍었네?? 2050 탄소중립 이거! 넘 좋다 더 찍어줘 시리즈로 민경장군 🦸‍♂️ 🦸‍♀️ 🦸‍♂️ 🦸‍♀️ 🦸‍♂️ 🦸‍♀️
