,Date,User,Tweet,Translation
67,2022-07-18 02:14:00+00:00,newsinfosender,"[사회]
LGU+, 2050년까지 탄소 중립 달성하고 K-RE100 가입
LGU+ achieves carbon neutrality by 2050 and joins K-RE100
216
https://t.co/fGUYrgbM0m
170","[Social]
LGU+, achieving carbon neutral by 2050 and joining K-Re100
LGU+ ACHIEVES CARBON NEUTRALITY by 2050 and Joins K-Re100
216
https://t.co/fguyrgbm0m
170"
68,2022-07-17 04:41:27+00:00,hongeo98603,"탄소중립이라는 말에 대해 들어보신 적 있으신가요?​

탄소중립은 개인이나 단체 등에서 배출하는 이산화탄소 등의 온실가스 배출량을 0으로 만들겠다는 전략을 말합니다.
2016년 파리협정 이후 121개 나라가 '2050 탄소중립 목표 기후동맹'에 가입했습니다.
#온실가스 #에너지의날 #2050탄소중립","Have you ever heard of the word carbon neutrality?

Carbon neutral is a strategy to make greenhouse gas emissions, such as carbon dioxide emitted by individuals and organizations, to zero.
Since the 2016 Paris Agreement, 121 countries have joined the 2050 Carbon Neutral Target Climate Alliance.
#Greenhouse gas #Energy Day #2050 Carbon Neutral"
69,2022-07-14 11:54:35+00:00,tpwhd28,"동대문구, ‘탄소중립·녹색성장 기본 조례’ 제정·공포..서울시 자치구 중 4번째
https://t.co/EzfebBOUSD
- 기후위기 대응 위한 탄소중립 이행의 제도적 기틀 마련..지역 맞춤형 정책추진 위해 ‘동대문구 2050 탄소중립 녹색성장 기본계획 수립용역’ 착수","Dongdaemun -gu, enacted and promulgated 'Carbon Neutral and Green Growth Basic Ordinance' .. 4th among autonomous districts in Seoul
https://t.co/ezfebbousd
-The institutional framework for the fulfillment of carbon neutral to respond to the climate crisis."
70,2022-07-13 07:55:13+00:00,industrynews2,"에기평, 2050 탄소중립 에너지기술 로드맵 리뷰 간담회 개최 https://t.co/Kd70BAzpal","Egipyeong, 2050 Carbon Neutral Energy Technology Roadmap Review Meeting https://t.co/KD70BAZPAL"
71,2022-07-13 05:55:33+00:00,Mylife_KTV,"유출지하수를 탄소중립 핵심 수자원으로 활용합니다.
유출지하수의 이용률을 2030년까지 발생량대비 20%, 
2050년까지 40% 수준으로 높여 탄소중립 실천과 
도시 물순환체계 선순환에 기여하겠습니다.

자세한 내용은 링크를 확인해주세요. 
👉 https://t.co/CFNRUzOGdD

*출처: 대한민국 환경부 https://t.co/xerSQxxCrZ","Use the leaked sewage as a core water resource for carbon neutral.
The utilization rate of leaked sewage is 20%compared to the amount of generation by 2030,
Increasing to 40% by 2050, carbon neutral practice
We will contribute to the virtuous cycle of urban water circulation system.

Please check the link for more information.
👉 https://t.co/cfnruzogdd

*Source: The Ministry of Environment, the Ministry of Environment https://t.co/xersqxcrz"
72,2022-07-13 05:37:14+00:00,jesusokm7,"수성구, ‘탄소중립 생활실천 공모전’ 개최: 대구 수성구는 오는 18일부터 29일까지‘탄소중립 생활실천 공모전’을 개최한다고 13일 밝혔다.이번 공모전은 2050 탄소중립 실현을 위해 구민들이 탄소중립에 대한 실천의지를 다지고, 탄소중립 생활실천 https://t.co/dFSi8JPo6K","Suseong -gu, 'Carbon Neutral Living Practice Contest': Daegu Suseong -gu announced on the 13th that it will hold the 'Carbon Neutral Living Practice Contest' from 18th to 29th. We are willing to practice, carbon neutral living room https://t.co/dfsi8jpo6k"
73,2022-07-13 03:00:54+00:00,mevpr,"유출지하수를 탄소중립 핵심 수자원으로 활용합니다.
유출지하수의 이용률을 2030년까지 발생량대비 20%, 
2050년까지 40% 수준으로 높여 탄소중립 실천과 
도시 물순환체계 선순환에 기여하겠습니다.

자세한 내용은 링크를 확인해주세요. 
👉 https://t.co/vOELXFQ0SF

#환경부 #수자원활용 https://t.co/ltKWapFJao","Use the leaked sewage as a core water resource for carbon neutral.
The utilization rate of leaked sewage is 20%compared to the amount of generation by 2030,
Increasing to 40% by 2050, carbon neutral practice
We will contribute to the virtuous cycle of urban water circulation system.

Please check the link for more information.
👉 https://t.co/voelxfq0sf

#Ministry of Environment #Use of water resources https://t.co/ltkwapfjao"
74,2022-07-12 07:34:37+00:00,mcnews5,[매일건설신문] 에기평 “2050 탄소중립 위한 에너지기술 로드맵 고도화” https://t.co/sGGZaYyLnZ,[Daily Construction Newspaper] Egipyeong “2050 Energy Technology Roadmap Advances” https://t.co/sggzayylnz
75,2022-07-12 02:29:11+00:00,kspnews,[케이에스피뉴스] [사설] 2050 탄소중립 2030 국가 온실가스 감축목표 https://t.co/HqBheSy52Q,[KSPNews] [Editorial] 2050 Carbon Neutral 2030 National GHG Gas Reduction Goal https://t.co/HQBHESY52Q
76,2022-07-12 00:05:43+00:00,lafentcom,"‘녹색건축물’ 전환기준은 높이고, 절차는 간소화
정부 “2050 탄소중립 실현 위해 공공건물부터 에너지성능 개선”
https://t.co/aN6IRVLdts https://t.co/lXIyTUwTQq","The conversion criteria for the 'green building' are increased, and the procedure is simplified.
Government “Improves energy performance from public buildings to realize 2050 carbon neutral”
https://t.co/an6irvldts https://t.co/lxiytuwtqq"
77,2022-07-11 08:27:47+00:00,DKAMBinKorea,#제주 국제자유도시개발센터와 만나 제주와 덴마크의 #바이오가스 협력 중요성을 논의했습니다. #유기성폐기물 의 #에너지화 는 2050년까지 #탄소중립 이라는 양국 공동의 목표를 달성하는 데 크게 기여할 것입니다. #녹색덴마크 https://t.co/YYUkDprvmK,"#We met with Jeju Free International City Development Center and discussed the importance of cooperation with Jeju and Denmark. #Energyization of organic waste will greatly contribute to achieving the common goals of the two countries, #carbon neutral by 2050. #Green Danish https://t.co/yyukdprvmk"
78,2022-07-11 07:17:16+00:00,acelaten,유럽이야 말할거없지만 미국도 캘리포니아같은곳은 욕은 얻어먹더라도 어쨌든 2050 탄소중립을 위해서 뭔가 계획을 세우고 진행해가고있다던데,"Nothing to say in Europe, but in places like California, even if you are swearing, you are planning and proceeding with something for 2050 carbon neutrality."
79,2022-07-11 06:55:41+00:00,virtual_witness,"""서울이 인천에 쓰레기를 갖다버리는 대신 인천놈들 서울오는 거 서울시에서 막지 않""으니 감사히 여기라는 ""서울이 지구를 망칠 것만 같았다. 우리는 탄소중립을 해야만 하는 기후위기 시대에 살고 있다. 하지만 서울도시계획안은 과연 서울이 목표한 2050년 탄소중립을 준비하는 2040년을 위한","""Instead of getting garbage in Seoul, I don't stop in Seoul,"" he said. The plan is for 2040, which prepares for carbon neutrality in Seoul in 2050."
80,2022-07-10 04:18:47+00:00,TKSON10,"@ppoppopower 맞아요. 하지만. 2035년부터가 강제 사항이고, EU, 미국 탄소중립 목표가 2050인데, OME들 전기차에서 수익 못내면, 바로 파산입니다. 아니면, 중국업체들이 유럽회사 하나씩 인수 할겁니다. 물론 현대는 그돈있으면, 부동산 투자하겠죠..","@ppoppopower right. However. Since 2035, the EU and the US Carbon neutral goal is 2050, and if you can't profit from OME electric vehicles, it's bankruptcy. Or, Chinese companies will take over one European company. Of course, Hyundai will invest in real estate if you have that money."
81,2022-07-08 06:40:00+00:00,nktae88,"선박해양플랜트연구소, 2050 해양 탄소중립 기술전략 발표 https://t.co/8PktyAGS9Y","Ship offshore plant research institute, 2050 offshore carbon neutral technology strategy presentation https://t.co/8pktyags9y"
82,2022-07-07 22:04:33+00:00,PSTPHncjUgL4t1C,"4차 산업혁명 시대
제조업의 미래 (일자리 감소)
코인 결제,디지털화
탄소중립2050 및 전기차,자율주행 (내연차 종말)","The era of the 4th Industrial Revolution
The future of manufacturing industry (reduction of jobs)
Coin payment, digitalization
Carbon neutral 2050 and electric vehicles, autonomous driving (ending end)"
83,2022-07-06 02:32:23+00:00,chongjuhigh,. 실제로 2030•2050 목표는 이루기 힘들다고 본다. 하지만 30년 내 탄소 중립이 어렵다고 해서 탄소 중립 목표 자체를 포기해야 한다는 건 아니다. 이산화탄소는 축적성을 갖는다.,". In fact, 2030 and 2050 goals are difficult to achieve. However, the difficulty of carbon neutrality in 30 years does not mean that the carbon neutral goal itself should be abandoned. Carbon dioxide has accumulation."
84,2022-07-06 02:31:33+00:00,chongjuhigh,"국내에선 2030년 온실가스 40% 감축, 2050년 탄소 중립 목표에 대해 속도 조절이 필요하다는 주장이 등장하고 있다. (한삼희).","In Korea, it is argued that speed control is needed for 40% reduction in greenhouse gases in 2030 and carbon neutral goals in 2050. (Han Sam -hee)."
85,2022-07-06 02:21:42+00:00,econophysics_kr,"""지난 10여년 간 수많은 국가에서 잊혀진 것이 있습니다. 급속도로 에너지 전환을 추진하느라 상대적으로 ‘에너지 안보’를 고려하지 않았습니다. 에너지 비용과 경제성에 대해서도 소홀했습니다. 2050년의 탄소중립 목표를 2030년으로 앞당기려다 더 많은 위기가 찾아올 것입니다.""","""There have been forgotten in many countries in the last decade. We have not considered 'energy security' relatively because we have been rapidly promoting energy transitions. We have also neglected energy costs and economic feasibility. More crisis will come. """
86,2022-07-06 00:25:55+00:00,RaymondSongpill,. 실제로 2030•2050 목표는 이루기 힘들다고 본다. 하지만 30년 내 탄소 중립이 어렵다고 해서 탄소 중립 목표 자체를 포기해야 한다는 건 아니다. 이산화탄소는 축적성을 갖는다.,". In fact, 2030 and 2050 goals are difficult to achieve. However, the difficulty of carbon neutrality in 30 years does not mean that the carbon neutral goal itself should be abandoned. Carbon dioxide has accumulation."
87,2022-07-06 00:24:43+00:00,RaymondSongpill,". 국내에선 2030년 온실가스 40% 감축, 2050년 탄소 중립 목표에 대해 속도 조절이 필요하다는 주장이 등장하고 있다. (한삼희)",". In Korea, it is argued that speed control is needed for 40% reduction in greenhouse gases in 2030 and carbon neutral goals in 2050. (Han Sam -hee)"
88,2022-07-06 00:16:40+00:00,Ccm8230,"영암군새마을회, 2050 탄소중립 실현을 위한  ‘깨끗한 전남 만들기 해양 정화활동 전개’ 
https://t.co/vBdSkiiR9L","Yeongam Gunsae Village Association, 'clean Jeonnam Making Marine Purification Activities' for the realization of 2050 carbon neutrality
https://t.co/vbdskiir9l"
89,2022-07-05 22:01:16+00:00,hwangeunyoung15,"[경제]
현대중공업 건설기계 3社, “2050년까지 탄소중립 달성한다”
122
https://t.co/ypOfkGAgy9","[economy]
3 companies, Hyundai Heavy Industries Construction Machinery, “Carbon Neutralities will be achieved by 2050”
122
https://t.co/ypofkgagy9"
90,2022-07-04 04:32:09+00:00,jesusokm7,"울주군, 온실가스 무료 진단 컨설팅 실시: 울산시 울주군이 이달부터 비산업부문 대상 맞춤형 온실가스 진단 컨설팅 지원사업을 실시한다고 4일 밝혔다.이번 사업은 2050 탄소중립 실현을 목표로 자발적인 온실가스 감축을 유도하기 위해 추진됐다.전 https://t.co/r679kMsrJI","Ulju -gun, GHG free diagnosis consulting: Ulju -gun, Ulsan -si, announced on the 4th that it will launch a customized greenhouse gas diagnostic consulting support project for non -industrial category from this month. It was promoted. I https://t.co/r679kmsrji"
91,2022-07-04 00:54:13+00:00,polinlove,"&lt;2022 미래 한국 아이디어 #공모전&gt;
.
✅공모과제 :  탄소 배출량 감축 및 2050 탄소중립 사회 실현 아이디어
.
✅참가자격 : 제시된 과제 해결을 위한 아이디어를 보유한 국민 누구나
.
✅신청기간 : 2022년 6월 30일 ~ 8월 19일
.
▶ 자세히보기 : https://t.co/qEnIGrSRna https://t.co/Rfw0urbgRN","& lt; 2022 Future Korean Idea #Contest & GT;
.
✅ Contest: Carbon emissions reduction and 2050 carbon neutral society realization ideas
.
✅ Eligibility: Anyone who has ideas to solve the presented tasks
.
✅ Application period: June 30, 2022 ~ August 19
.
▶ View more: https://t.co/Qenigna https://t.co/rfw0URBGRN"
92,2022-07-03 19:37:13+00:00,khs1029ha,"[경제]
LGU+, 2050 탄소중립-재생에너지 100% 전환 선언
182
https://t.co/nN1lfXsZRN","[economy]
LGU+, 2050 Carbon Neutral-Recycled Energy 100% Conversion Declaration
182
https://t.co/nn1lfxszrn"
93,2022-07-03 07:02:19+00:00,xNKc5wkbRAm9jFR,"[이벤트] 기대행 ㅣ 자원순환편 실천인증 (출처 : 민관협력 .. | https://t.co/idJ3QBIPKJ 블로그) https://t.co/jCPpXL8Q3p 

#군포시 #자원봉사 #군포시자원봉사센터 #기후위기대응 #실천릴레이 #이벤트 #탄소중립 #2050_탄소중립 #자원순환 #건강한지구를위한_우리의노력 https://t.co/e5LQnRHG65","[Event] Expectation ㅣ Resource Circulation Practice Certification (Source: Public -Private Cooperation .. | https://t.co/idj3QBIPKJ Blog) https://t.co/jcpxl8Q3p

#Gunpo City #Volunteer #Gunpo Volunteer Center #Chino Crisis Countermeasures #Real Reams #Event #Carbon Neutral #2050_Carbon Neutralities"
94,2022-07-03 04:01:46+00:00,nownet1117,"인구가 10억에서 20억 되는 데는 130여년이 걸렸는데, 20억에서 40억이 되는 데는 40여년(?!) 40억에서 80억이 되는 데는 50여년(?!) 그래도 인구 증가 속도가 완만해 지고는 있는 걸까요? 탄소중립, 인류멸종의 고비는 2050년까지.. https://t.co/nUyrEJZHGY https://t.co/BFAlEaQaM8","It took more than 130 years for the population to be 1 billion to 2 billion, but it ranges from 2 billion to 4 billion years (?!) For more than 4 billion to 8 billion years (?!) Is it losing? Carbon neutral, human extinction humps until 2050 .. https://t.co/nuyjzhgy https://t.co/bfFaleaqam88"
95,2022-07-01 20:35:58+00:00,hwangeunyoung15,"[경제]
LX세미콘, 업계 첫  지속가능경영보고서  발간…""2050년까지 탄소중립 달성""
174
https://t.co/UMiphhoCuT","[economy]
LX semicondon published the first sustainable management report in the industry… ""Carbon neutral by 2050""
174
https://t.co/umiphhocut"
96,2022-07-01 07:55:05+00:00,ivory_avoria,"원전 방산 중심의 세일즈 외교,하반기 전략이나 계획?
원전문제는 이번 참석국가들이 우크라이나 사태ㅇ를 인식한 에너지 안보차원과 2050 탄소중립실현을 위해 신규원전에 대한 관심들이 상당히 있었다.대한민국의 원전 시공 능력은 세계최고다.","Sales diplomacy centered on nuclear power plants, strategies or plans in the second half?
The issue of nuclear power plants was very interested in new nuclear power plants for the energy security and 2050 carbon neutral, which the countries participated in the Ukrainian crisis."
97,2022-07-01 07:10:00+00:00,120seoulcall,[환경정보] 서울시와 녹색서울시민위원회가 25개 자치구 탄소중립 2050 시민실천단 500여 명과 함께 ‘쓰레기 다이어트’ 사업을 추진한다고 합니다~! ⇒ https://t.co/bP1tupnwaD https://t.co/PpuRYUGpuE,[Environmental Information] Seoul City and Green Seoul Citizens' Committee will promote the “garbage diet” project with more than 500 carbon neutral 2050 Civil Affairs Heaven. ⇒ https://t.co/bp1tupnwad https://t.co/ppurugpue
98,2022-06-30 04:28:17+00:00,it_newsbot,"전자신문 소재 &amp; 부품 새 소식 : LX세미콘, 2050 탄소중립 달성…팹리스 최초 '지속가능경영보고서' 발간 https://t.co/FoA2DkXUbn https://t.co/ZZyFshhiHy","Electronic newspaper materials & amp; New News: LX Semicone, 2050 Carbon Neutral… Fabless's first 'Sustainable Management Report' published https://t.co/foa2dkxubn https://t.co/zzyfshhihy"
